mass_A
t	x	y
293.23082222222223	8.192691545300477	-139.24195055871996
293.27113333333335	5.326257070427573	-139.28023164616548
293.3112888888889	3.5337102542976027	-139.3831087068902
293.35144444444444	2.848920154485768	-139.23241124305537
293.3917888888889	3.197971609603428	-139.27836024232147
293.43213333333335	4.475428827198357	-139.2778920138419
293.4722555555556	7.016537214345362	-139.21755731945495
293.5123777777778	9.946839140437532	-139.21942063694382
293.55264444444447	13.520538668242807	-139.3001228514354
293.59281111111113	17.207651864058334	-139.20811540507066
293.6329777777778	20.744352504960943	-139.07357527615295
293.67325555555556	23.619684395232298	-139.1649929806997
293.7133	25.932234654938384	-138.86546176048842
293.75351111111115	27.219541429606807	-139.05792737966385
293.79372222222224	27.292134574100828	-139.11208207681238
293.83393333333333	26.329720801900294	-139.14924283141045
293.8741444444445	24.906527800211734	-139.0535269711295
293.9143555555556	22.169127720718507	-139.14971830212744
293.95456666666666	18.92917155058376	-139.17257727077913
293.9947777777778	15.17883819426902	-139.22780682466373
294.0349888888889	11.68841894067964	-139.3315939150566
294.0752	8.203268913541251	-139.24259393297916
294.11541111111114	5.4581312911734585	-139.31906013407706
294.15574444444445	3.5805191622096117	-139.38829439805477
294.19573333333335	2.968204414758702	-139.19207163501346
294.2359333333333	3.2727556299591924	-139.2589454580925
294.27613333333335	4.55599047429655	-139.37543405203587
294.3163333333334	6.900189175804371	-139.2295841299026
294.35653333333335	10.15880465971918	-139.27674003613265
294.3967333333334	13.36507083945935	-139.26779446383352
294.43693333333334	16.934780281221265	-139.15820468822585
294.47713333333337	20.425520453805348	-139.19430250698656
294.51733333333334	23.22642542429594	-139.10365806062282
294.55753333333337	25.486885634929422	-139.22128100224995
294.59773333333334	27.039064017010787	-138.968003347469
294.63793333333336	27.26365238838889	-139.10033795830714
294.67813333333334	26.373646861756697	-139.15691538358487
294.71833333333336	24.830929512889725	-139.00307549686704
294.75853333333333	22.171823104466057	-139.1647758616532
294.79873333333336	19.055172825203954	-139.19155217437333
294.83893333333333	15.288662526149437	-139.23865050861878
294.87913333333336	11.965097691080246	-139.19800024483675
294.9193333333333	8.350130035001712	-139.277423388864
294.9595333333333	5.755735944055232	-139.2042730498997
294.9997333333333	4.052597656360831	-139.23321448335628
295.03993333333335	3.0864237688447247	-139.25149242098928
295.0801333333333	3.2497053027123	-139.27496338041146
295.12033333333335	4.2849172045007435	-139.26131891526438
295.1605333333333	6.548514979300535	-139.3466195855067
295.20073333333335	9.564917131618586	-139.3220804079947
295.2409333333334	13.229670122929065	-139.22616577420786
295.28113333333334	16.937233062154974	-139.1678724290291
295.32133333333337	20.194448211612325	-139.15307499159871
295.36153333333334	23.16897031481585	-139.1017004823591
295.40173333333337	25.44463750473642	-139.09497424480605
295.44193333333334	26.61619347071587	-139.1817955565757
295.48213333333337	27.159284930243302	-139.06107180146114
295.52233333333334	26.240350895414394	-139.11564124904226
295.56253333333336	25.014890695393206	-139.0412437543066
295.60273333333333	22.3959354230401	-139.22346521616305
295.64293333333336	19.16631143362929	-139.19430074382785
295.68313333333333	15.523203035975257	-139.27543231275877
295.72333333333336	12.170795542961969	-139.25474178478635
